name;id;text_gen;toString;total
hugo;430;306.2191;286.09003;592.3091
hugo;431;305.6223;321.48993;627.11224
hugo;432;307.2095;304.26;611.4695
hugo;433;313.59213;293.25797;606.8501
hugo;434;320.4493;290.44147;610.89075
hugo;435;306.05847;285.18042;591.2389
hugo;436;306.4392;287.47366;593.91284
hugo;437;309.22308;289.95227;599.17535
hugo;438;312.18643;290.0862;602.27264
hugo;439;306.35138;291.5705;597.9219
hugo;440;305.56946;290.40576;595.9752
hugo;441;303.77316;291.61215;595.3853
hugo;442;309.84027;288.09897;597.9392
hugo;443;313.85703;284.38208;598.23914
hugo;444;323.22153;293.75623;616.9778
hugo;445;310.44748;291.92892;602.3764
hugo;446;315.93008;294.06192;609.992
hugo;447;316.98428;286.35254;603.3368
hugo;448;304.93304;288.92514;593.85815
hugo;449;303.67502;293.1216;596.79663
hugo;450;340.7963;287.6893;628.4856
hugo;451;304.2084;301.80563;606.01404
hugo;452;304.8167;299.4552;604.2719
hugo;453;305.2538;293.1624;598.41626
hugo;454;314.29535;286.0213;600.31665
hugo;455;307.4823;290.5003;597.9826
hugo;456;315.37247;291.85526;607.2277
hugo;457;310.26636;307.63858;617.9049
hugo;458;307.53564;288.09396;595.62964
hugo;459;314.69577;293.3516;608.04736
hugo;460;308.1684;288.03873;596.20715
hugo;461;313.58102;285.4252;599.0062
hugo;462;313.39743;291.26328;604.6607
hugo;463;307.2245;288.44348;595.66797
hugo;464;310.4045;285.78732;596.19183
hugo;465;334.3031;324.0848;658.38794
hugo;466;431.26126;337.7988;769.06006
hugo;467;310.784;295.03717;605.82117
hugo;468;310.09583;298.1966;608.2924
hugo;469;361.99286;290.73975;652.7326
hugo;470;305.87598;304.05225;609.9282
hugo;471;307.3322;289.68137;597.01355
hugo;472;307.82236;289.1021;596.92444
hugo;473;311.9517;291.9335;603.8852
hugo;474;327.84235;287.53287;615.37524
hugo;475;314.31415;291.0081;605.32227
hugo;476;308.4807;290.49667;598.9774
hugo;477;346.21906;286.2814;632.5005
hugo;478;318.82297;297.98996;616.8129
hugo;479;305.44794;323.10165;628.54956
hugo;480;310.24258;297.21103;607.4536
hugo;481;305.8784;317.3071;623.1855
hugo;482;303.89685;292.7018;596.59863
hugo;483;312.45132;322.83786;635.2892
hugo;484;302.8652;290.54285;593.4081
hugo;485;308.89218;290.1735;599.0657
hugo;486;310.82733;316.91766;627.745
hugo;487;308.88745;290.50244;599.3899
hugo;488;314.27893;290.82675;605.1057
hugo;489;310.6088;287.67282;598.2816
hugo;490;314.51956;295.24448;609.76404
hugo;491;312.1992;298.80988;611.00903
hugo;492;307.98645;292.23825;600.22473
hugo;493;315.25128;322.71194;637.96326
hugo;494;321.019;392.5688;713.58777
hugo;495;394.0787;587.1875;981.26624
hugo;496;333.68637;359.81693;693.5033
hugo;497;312.82196;291.68884;604.5108
hugo;498;368.1877;291.874;660.0617
hugo;499;317.3941;335.9146;653.3087
hugo;500;327.54498;307.33063;634.8756
hugo;501;317.758;289.80832;607.5663
hugo;502;310.6563;300.51794;611.17426
hugo;503;350.685;296.0005;646.6855
hugo;504;377.24374;289.99225;667.23596
hugo;505;334.1504;421.49875;755.6492
hugo;506;611.16736;437.91794;1049.0853
hugo;507;418.65024;352.1354;770.78564
hugo;508;564.6517;467.32712;1031.9788
hugo;509;312.24176;375.67197;687.9137
hugo;510;536.2526;340.41357;876.6662
hugo;511;577.6591;353.72775;931.38684
hugo;512;312.65253;325.39648;638.049
hugo;513;334.32394;398.7828;733.10675
hugo;514;308.53348;382.64682;691.1803
hugo;515;306.6826;311.0112;617.6938
hugo;516;312.5325;287.68182;600.21436
hugo;517;315.8234;331.93393;647.7573
hugo;518;350.70926;314.70584;665.4151
hugo;519;396.03482;420.77444;816.80927
hugo;520;346.82455;301.82962;648.6542
hugo;521;341.3078;293.79797;635.1058
hugo;522;311.6009;285.56946;597.17035
hugo;523;319.93387;306.10547;626.0393
hugo;524;315.37997;289.5824;604.9624
hugo;525;306.40732;285.27853;591.68585
hugo;526;307.28635;304.4216;611.70795
hugo;527;310.26874;291.2837;601.5524
hugo;528;313.16925;308.51712;621.6864
hugo;529;308.71356;291.8784;600.5919
hugo;530;389.7101;528.2699;917.98
hugo;531;311.46747;287.22986;598.6973
hugo;532;318.7226;299.169;617.8916
hugo;533;304.50732;292.1672;596.67456
hugo;534;345.8952;350.7162;696.6114
hugo;535;325.20065;321.192;646.39264
hugo;536;333.30392;299.62402;632.928
hugo;537;329.27325;314.64246;643.9157
hugo;538;313.11853;313.84708;626.9656
hugo;539;388.07803;321.6836;709.7616
hugo;540;329.03937;420.68365;749.723
hugo;541;390.52737;381.2776;771.80493
hugo;542;316.021;289.98724;606.00824
hugo;543;463.9144;348.1358;812.0502
hugo;544;320.687;287.67188;608.3589
hugo;545;347.2593;313.5436;660.8029
hugo;546;306.96793;293.93744;600.9054
hugo;547;318.26102;310.22516;628.4862
hugo;548;310.36255;294.78323;605.14575
hugo;549;328.29;285.88324;614.1732
hugo;550;313.36957;289.5782;602.94775
hugo;551;321.09375;289.4571;610.55084
hugo;552;338.26578;312.204;650.4698
hugo;553;405.6087;529.9726;935.5813
hugo;554;315.77353;288.92252;604.69604
hugo;555;323.67053;305.3024;628.9729
hugo;556;388.1906;312.17413;700.36475
hugo;557;583.75385;521.0843;1104.8381
hugo;558;322.4618;309.52118;631.983
hugo;559;332.82565;321.0305;653.85614
hugo;560;396.61197;482.0126;878.6246
hugo;561;392.20023;355.14563;747.3458
hugo;562;340.41116;342.35187;682.76306
hugo;563;338.05664;329.77124;667.8279
hugo;564;339.4625;365.45245;704.9149
hugo;565;339.03717;364.52097;703.5581
hugo;566;346.47705;334.87656;681.35364
hugo;567;355.53125;323.6257;679.157
hugo;568;526.9662;466.95303;993.9192
hugo;569;382.4026;320.46216;702.86475
hugo;570;310.98465;298.54852;609.5332
hugo;571;323.1378;329.56653;652.70435
hugo;572;313.4935;308.3381;621.8316
hugo;573;359.83347;312.14108;671.97455
hugo;574;318.41278;291.8002;610.213
hugo;575;312.73178;299.03766;611.7694
hugo;576;309.6396;289.8655;599.5051
hugo;577;347.916;287.00543;634.9214
hugo;578;309.9679;296.2919;606.25977
hugo;579;314.7079;291.4289;606.1368
hugo;580;306.11932;290.98474;597.10406
hugo;581;313.83435;289.36377;603.1981
hugo;582;309.6369;288.472;598.1089
hugo;583;327.21915;361.00287;688.22205
hugo;584;403.04297;352.8078;755.85077
hugo;585;388.3298;340.07703;728.40686
hugo;586;366.10135;344.2389;710.3402
hugo;587;371.1798;389.20212;760.38196
hugo;588;531.1497;486.4704;1017.6201
hugo;589;565.22754;472.21686;1037.4443
hugo;590;359.0391;325.38977;684.42883
hugo;591;351.15576;302.00067;653.15643
hugo;592;330.5525;304.93237;635.48486
hugo;593;335.04477;321.08832;656.13306
hugo;594;322.34113;352.4196;674.76074
hugo;595;334.04984;311.3537;645.40356
hugo;596;328.91013;301.5786;630.4888
hugo;597;334.76678;340.10086;674.8677
hugo;598;349.64554;372.73865;722.38416
hugo;599;362.58154;310.136;672.7175
hugo;600;338.1773;351.0324;689.2097
hugo;601;342.39185;347.1199;689.5117
hugo;602;342.32507;344.28818;686.6133
hugo;603;346.55148;338.1465;684.698
hugo;604;367.9686;335.28018;703.2488
hugo;605;332.30905;333.20078;665.5098
hugo;606;332.1723;311.0166;643.1889
hugo;607;354.36276;311.36722;665.73
hugo;608;337.29617;307.96582;645.26196
hugo;609;343.50177;337.6666;681.16833
hugo;610;332.5459;317.70953;650.25543
hugo;611;339.545;312.76788;652.31287
hugo;612;334.30902;310.03818;644.34717
hugo;613;327.36874;310.4544;637.8231
hugo;614;337.61145;323.39862;661.0101
hugo;615;331.05405;319.66702;650.72107
hugo;616;332.55917;317.55466;650.11383
hugo;617;339.61722;321.46817;661.0854
hugo;618;303.1213;301.9488;605.07007
hugo;619;301.71652;281.39325;583.10974
hugo;620;292.21027;281.23895;573.4492
hugo;621;295.9273;396.06;691.9873
hugo;622;316.50073;273.62643;590.1272
hugo;623;310.33035;328.73145;639.06177
hugo;624;281.07565;256.26312;537.33875
hugo;625;408.76553;265.42633;674.1919
hugo;626;325.80173;339.5706;665.3723
hugo;627;342.3438;276.2175;618.5613
hugo;628;440.51093;553.18964;993.70056
hugo;629;429.8366;389.45126;819.28784
hugo;630;278.86014;258.11804;536.97815
hugo;631;281.81506;260.51733;542.3324
hugo;632;297.25638;275.1549;572.41125
hugo;633;279.04633;259.50034;538.54663
hugo;634;280.2075;283.97473;564.18225
hugo;635;277.5826;257.14706;534.7297
hugo;636;277.21713;258.97507;536.1922
hugo;637;280.57834;257.70245;538.28076
hugo;638;278.6771;267.29077;545.9679
hugo;639;290.98294;296.9015;587.8844
hugo;640;297.89563;257.7989;555.6945
hugo;641;277.6955;258.28253;535.978
hugo;642;277.78137;262.70328;540.4846
hugo;643;305.84973;257.51337;563.3631
hugo;644;280.3808;256.2868;536.6676
hugo;645;290.2558;272.5211;562.77686
hugo;646;281.49973;271.99997;553.4997
hugo;647;325.68875;322.27878;647.9675
hugo;648;462.93933;283.00345;745.94275
hugo;649;287.26663;267.42795;554.6946
hugo;650;286.58078;263.03024;549.611
hugo;651;296.7738;301.6734;598.4472
hugo;652;318.7813;309.82272;628.604
hugo;653;495.55347;479.82205;975.3755
hugo;654;286.7596;292.82565;579.58527
hugo;655;320.6895;281.35754;602.04706
hugo;656;317.45715;327.03528;644.49243
hugo;657;345.9857;284.53717;630.5228
hugo;658;548.0894;402.18097;950.2704
hugo;659;334.827;271.1318;605.9588
hugo;660;401.1487;319.54712;720.6958
hugo;661;327.31256;263.2101;590.5227
hugo;662;286.04773;280.55753;566.6052
hugo;663;435.56912;265.8399;701.40906
hugo;664;297.67947;265.62878;563.3082
hugo;665;296.4799;271.03015;567.51
hugo;666;367.96802;291.93607;659.90405
hugo;667;304.10355;267.91278;572.01636
