name;id;text_gen;toString;total
 Un des sp;57;13.437748;12.320441;25.75819
 Un des sp;58;13.372119;12.332195;25.704315
 Un des sp;59;13.419967;12.505472;25.925438
 Un des sp;60;13.514866;12.252594;25.76746
 Un des sp;61;13.919662;12.277523;26.197186
 Un des sp;62;13.472387;16.124456;29.596844
 Un des sp;63;13.497126;12.206396;25.703522
 Un des sp;64;13.405944;12.542581;25.948524
 Un des sp;65;13.706052;12.555341;26.261393
 Un des sp;66;13.628352;12.502116;26.130468
 Un des sp;67;13.939057;12.453423;26.392479
 Un des sp;68;13.778651;12.916888;26.69554
 Un des sp;69;13.3585;13.620818;26.979317
 Un des sp;70;13.839087;13.389742;27.228828
 Un des sp;71;14.863035;12.308315;27.17135
 Un des sp;72;13.830457;12.509617;26.340073
 Un des sp;73;13.429763;12.976235;26.405998
 Un des sp;74;13.571661;12.323466;25.895126
 Un des sp;75;13.440411;16.463043;29.903454
 Un des sp;76;13.480009;12.375267;25.855276
 Un des sp;77;14.022383;13.093665;27.116047
 Un des sp;78;13.856689;12.862479;26.71917
 Un des sp;79;14.106355;12.335826;26.44218
 Un des sp;80;13.451375;12.262067;25.713442
 Un des sp;81;13.520837;12.455709;25.976547
 Un des sp;82;16.406328;12.352013;28.75834
 Un des sp;83;13.304254;12.457531;25.761784
 Un des sp;84;13.550038;12.587913;26.13795
 Un des sp;85;13.436579;12.241238;25.677816
 Un des sp;86;16.50243;13.257897;29.760326
 Un des sp;87;13.469509;12.474332;25.94384
 Un des sp;88;13.592998;17.021032;30.614029
 Un des sp;89;13.536089;12.474285;26.010374
 Un des sp;90;13.603058;12.370811;25.97387
 Un des sp;91;13.552162;12.446592;25.998755
 Un des sp;92;13.984576;12.398515;26.383091
 Un des sp;93;13.425323;12.633512;26.058834
 Un des sp;94;14.163462;16.642733;30.806194
 Un des sp;95;14.25795;13.662176;27.920126
 Un des sp;96;15.916522;20.802109;36.71863
 Un des sp;97;16.643219;19.956676;36.599895
 Un des sp;98;17.144192;15.353768;32.49796
 Un des sp;99;14.681379;12.7923;27.473679
 Un des sp;100;13.603251;12.330993;25.934244
 Un des sp;101;13.6451;12.43185;26.07695
 Un des sp;102;13.636087;16.256687;29.892775
 Un des sp;103;13.801878;12.401232;26.20311
 Un des sp;104;14.356888;14.268401;28.62529
 Un des sp;105;14.204457;13.249942;27.4544
 Un des sp;106;13.892821;12.943524;26.836346
 Un des sp;107;14.021379;12.856176;26.877556
 Un des sp;108;13.891119;12.607358;26.498478
 Un des sp;109;14.576306;13.267063;27.843369
 Un des sp;110;18.72094;17.93512;36.65606
 Un des sp;111;15.538455;14.22583;29.764286
 Un des sp;112;14.804949;13.493817;28.298767
 Un des sp;113;14.628296;13.423332;28.051628
 Un des sp;114;15.711744;14.604188;30.315933
 Un des sp;115;15.07264;13.840012;28.912651
 Un des sp;116;15.127096;14.165175;29.29227
 Un des sp;117;15.319045;13.874609;29.193653
 Un des sp;118;14.755897;12.779798;27.535694
 Un des sp;119;15.935839;14.467632;30.403471
 Un des sp;120;15.04937;14.221446;29.270817
 Un des sp;121;14.953829;14.021824;28.975653
 Un des sp;122;15.403803;13.974333;29.378136
 Un des sp;123;18.367985;14.729446;33.09743
 Un des sp;124;16.128933;15.260671;31.389603
 Un des sp;125;15.824719;24.507116;40.331837
 Un des sp;126;28.744085;26.62833;55.372414
 Un des sp;127;26.753923;24.678188;51.432114
 Un des sp;128;27.492737;25.062632;52.555367
 Un des sp;129;25.470837;23.977615;49.448452
 Un des sp;130;25.792124;23.411669;49.203793
 Un des sp;131;25.021336;21.524162;46.545498
 Un des sp;132;19.467796;15.115928;34.583725
 Un des sp;133;17.41079;23.568336;40.979126
 Un des sp;134;18.438555;20.473324;38.91188
 Un des sp;135;19.95584;25.779425;45.735264
 Un des sp;136;27.610476;30.370869;57.981346
 Un des sp;137;27.09101;21.72858;48.819588
 Un des sp;138;24.96214;23.37796;48.3401
 Un des sp;139;25.14268;23.030256;48.172935
 Un des sp;140;24.861612;23.302704;48.164314
 Un des sp;141;24.896675;23.611113;48.50779
 Un des sp;142;25.056252;30.436413;55.492664
 Un des sp;143;24.895023;23.554495;48.449516
 Un des sp;144;24.646473;23.720592;48.367065
 Un des sp;145;25.052044;24.327112;49.379158
 Un des sp;146;25.883549;24.941084;50.82463
 Un des sp;147;16.834791;14.064064;30.898855
 Un des sp;148;15.887401;15.159872;31.047272
 Un des sp;149;15.198508;13.167177;28.365685
 Un des sp;150;16.143679;14.750813;30.894491
 Un des sp;151;14.153769;13.856523;28.010292
 Un des sp;152;17.109848;14.893469;32.00332
 Un des sp;153;15.07679;14.501418;29.578209
 Un des sp;154;16.24491;14.63073;30.875639
 Un des sp;155;16.415888;14.261757;30.677645
 Un des sp;156;14.062586;13.994297;28.056883
 Un des sp;157;18.913525;13.946369;32.859894
 Un des sp;158;16.437353;14.998911;31.436264
 Un des sp;159;18.115477;15.233984;33.34946
 Un des sp;160;18.010212;15.49518;33.505394
 Un des sp;161;15.972407;18.610119;34.582527
 Un des sp;162;15.928306;13.943307;29.871613
 Un des sp;163;15.805816;14.965039;30.770855
 Un des sp;164;14.782403;14.203642;28.986046
 Un des sp;165;15.922151;15.354172;31.276321
 Un des sp;166;14.875044;14.618654;29.493698
 Un des sp;167;15.623146;15.012371;30.635517
 Un des sp;168;15.361084;15.026411;30.387495
 Un des sp;169;15.934392;14.839946;30.774338
 Un des sp;170;16.611858;18.375362;34.98722
 Un des sp;171;16.340397;15.810849;32.151245
 Un des sp;172;15.735325;15.086203;30.821527
 Un des sp;173;15.767051;14.157364;29.924416
 Un des sp;174;16.098335;14.836223;30.934559
 Un des sp;175;15.975864;15.100571;31.076435
 Un des sp;176;16.55742;14.606844;31.164265
 Un des sp;177;14.207535;12.982583;27.190117
 Un des sp;178;21.666468;15.364593;37.03106
 Un des sp;179;15.202297;13.572391;28.774689
 Un des sp;180;20.99336;16.064941;37.058304
 Un des sp;181;16.850807;15.571593;32.4224
 Un des sp;182;20.256205;19.315208;39.57141
 Un des sp;183;15.377691;17.676043;33.053734
 Un des sp;184;16.121626;14.314017;30.435642
 Un des sp;185;16.096933;14.053952;30.150887
 Un des sp;186;15.923116;14.8091;30.732216
 Un des sp;187;15.178167;13.163714;28.34188
 Un des sp;188;15.833182;14.196004;30.029186
 Un des sp;189;15.281948;19.749796;35.031746
 Un des sp;190;16.10887;16.513298;32.62217
 Un des sp;191;25.547651;24.117264;49.664917
 Un des sp;192;25.972157;19.681652;45.65381
 Un des sp;193;22.061346;21.3108;43.372147
 Un des sp;194;15.248747;13.415276;28.664022
 Un des sp;195;20.650846;15.450121;36.100967
 Un des sp;196;15.839412;15.276349;31.11576
 Un des sp;197;16.260141;14.386825;30.646965
 Un des sp;198;16.097542;14.826712;30.924253
 Un des sp;199;16.004217;14.305323;30.30954
 Un des sp;200;16.278255;15.090729;31.368984
 Un des sp;201;16.2289;15.44944;31.67834
 Un des sp;202;17.201252;15.692591;32.893845
 Un des sp;203;15.995125;14.128309;30.123434
 Un des sp;204;16.905931;15.129272;32.035202
 Un des sp;205;15.561952;13.888329;29.45028
 Un des sp;206;23.71218;24.054373;47.766552
 Un des sp;207;23.6086;16.550753;40.159355
 Un des sp;208;15.726344;18.324732;34.051075
 Un des sp;209;15.335469;13.463216;28.798685
 Un des sp;210;16.230314;14.882418;31.112732
 Un des sp;211;17.531956;14.077959;31.609915
 Un des sp;212;18.68095;15.116397;33.797348
 Un des sp;213;15.554406;15.112153;30.66656
 Un des sp;214;15.672226;14.383614;30.05584
 Un des sp;215;15.093221;15.677679;30.7709
 Un des sp;216;16.333092;15.195772;31.528864
 Un des sp;217;15.170913;18.566689;33.737602
 Un des sp;218;15.504954;15.069429;30.574383
 Un des sp;219;15.662034;14.136618;29.798653
 Un des sp;220;16.46683;14.91322;31.38005
 Un des sp;221;15.121683;15.287027;30.40871
 Un des sp;222;15.845047;14.603398;30.448444
 Un des sp;223;15.029571;13.63648;28.66605
 Un des sp;224;15.843829;14.861136;30.704966
 Un des sp;225;15.307224;13.803707;29.110931
 Un des sp;226;15.083088;14.428898;29.511986
 Un des sp;227;15.124465;19.352478;34.476944
 Un des sp;228;18.412077;20.161781;38.57386
 Un des sp;229;18.027348;20.070858;38.098206
 Un des sp;230;18.319952;19.95466;38.274612
 Un des sp;231;16.096558;13.922551;30.019108
 Un des sp;232;14.609157;13.500947;28.110104
 Un des sp;233;16.022629;14.623953;30.646582
 Un des sp;234;15.121414;14.509361;29.630775
 Un des sp;235;15.751813;14.62762;30.379433
 Un des sp;236;15.542679;15.343726;30.886406
 Un des sp;237;15.239285;14.266205;29.50549
 Un des sp;238;15.337129;18.562449;33.89958
 Un des sp;239;15.875063;14.645795;30.520859
 Un des sp;240;15.00041;14.659115;29.659525
 Un des sp;241;15.454758;13.475478;28.930237
 Un des sp;242;15.46413;14.522588;29.986717
 Un des sp;243;15.413154;12.963733;28.376886
 Un des sp;244;16.119762;14.486859;30.60662
 Un des sp;245;14.875186;13.976554;28.85174
 Un des sp;246;15.956194;15.275545;31.231739
 Un des sp;247;20.435633;13.906272;34.341904
 Un des sp;248;16.079447;14.336361;30.415808
 Un des sp;249;15.493187;13.443561;28.936749
 Un des sp;250;15.353049;15.641905;30.994953
 Un des sp;251;15.481291;15.943171;31.424461
 Un des sp;252;18.333004;15.535763;33.868767
 Un des sp;253;16.219458;15.183762;31.40322
 Un des sp;254;14.642003;14.64021;29.282213
 Un des sp;255;15.315113;14.344493;29.659607
 Un des sp;256;15.844025;14.280675;30.124699
 Un des sp;257;15.656414;13.357932;29.014347
 Un des sp;258;16.341019;14.59399;30.935009
 Un des sp;259;15.339597;13.213283;28.55288
 Un des sp;260;15.805755;14.634025;30.43978
 Un des sp;261;15.19653;20.51778;35.71431
 Un des sp;262;16.22766;15.200671;31.42833
 Un des sp;263;16.46144;14.323938;30.785378
 Un des sp;264;15.957129;20.126848;36.083977
 Un des sp;265;16.328833;16.580149;32.90898
 Un des sp;266;17.282253;14.933793;32.216045
 Un des sp;267;15.597064;14.901842;30.498905
 Un des sp;268;15.728555;15.17601;30.904564
 Un des sp;269;16.40791;14.026208;30.434116
 Un des sp;270;15.188244;13.919792;29.108036
 Un des sp;271;16.1981;14.822724;31.020824
 Un des sp;272;15.371012;18.099642;33.470654
 Un des sp;273;15.515164;14.939226;30.454391
 Un des sp;274;16.773653;14.174045;30.947697
 Un des sp;275;17.71682;13.792521;31.509342
 Un des sp;276;15.873151;15.150256;31.023407
 Un des sp;277;15.987132;14.844955;30.832088
 Un des sp;278;17.130081;15.421355;32.551437
 Un des sp;279;16.181152;15.945302;32.126453
 Un des sp;280;15.286746;15.380911;30.667656
 Un des sp;281;15.857482;14.662248;30.51973
 Un des sp;282;15.981015;14.722444;30.703459
 Un des sp;283;15.841198;14.741963;30.58316
 Un des sp;284;19.038324;14.105721;33.144047
 Un des sp;285;15.876782;14.163945;30.040728
 Un des sp;286;15.291115;14.694357;29.985472
 Un des sp;287;15.899037;15.81663;31.715668
 Un des sp;288;17.501507;14.007064;31.508572
 Un des sp;289;15.337484;15.235826;30.57331
 Un des sp;290;14.734105;15.107691;29.841797
 Un des sp;291;15.476945;15.788321;31.265266
 Un des sp;292;15.681847;13.801524;29.483372
 Un des sp;293;16.025875;14.325652;30.351528
 Un des sp;294;15.571411;14.40741;29.97882
 Un des sp;295;15.721624;19.268566;34.99019
 Un des sp;296;16.619522;14.395124;31.014647
 Un des sp;297;18.9016;14.303151;33.20475
 Un des sp;298;15.28995;15.994335;31.284286
 Un des sp;299;14.919057;15.034851;29.953907
 Un des sp;300;18.297367;15.304365;33.60173
 Un des sp;301;15.411007;13.813143;29.22415
 Un des sp;302;15.991821;15.303428;31.29525
 Un des sp;303;15.327747;13.584207;28.911953
 Un des sp;304;15.49646;15.036254;30.532715
 Un des sp;305;14.813047;14.82617;29.639217
 Un des sp;306;15.630415;13.199431;28.829845
 Un des sp;307;15.977159;15.123083;31.100243
 Un des sp;308;15.42509;13.569427;28.994516
 Un des sp;309;15.208174;17.533339;32.741512
 Un des sp;310;15.439473;14.797397;30.23687
 Un des sp;311;16.696777;15.247308;31.944084
 Un des sp;312;15.738187;14.084913;29.823101
 Un des sp;313;21.502851;24.621048;46.1239
 Un des sp;314;18.63268;16.852976;35.485657
 Un des sp;315;20.842342;18.873678;39.71602
 Un des sp;316;22.795628;16.596699;39.392326
 Un des sp;317;18.273869;14.977372;33.25124
 Un des sp;318;15.253725;19.141373;34.395096
 Un des sp;319;16.75366;14.737175;31.490835
 Un des sp;320;22.865808;24.656204;47.52201
 Un des sp;321;27.484228;25.502424;52.986652
 Un des sp;322;18.573029;21.742048;40.31508
 Un des sp;323;18.424448;19.623192;38.047638
 Un des sp;324;21.794636;23.949972;45.744606
 Un des sp;325;23.785849;19.96454;43.75039
 Un des sp;326;22.073496;19.10758;41.181076
 Un des sp;327;23.241362;32.334206;55.57557
 Un des sp;328;21.914316;21.42056;43.334877
 Un des sp;329;23.117924;21.20189;44.319817
 Un des sp;330;24.472584;17.355074;41.82766
 Un des sp;331;16.711971;17.45497;34.16694
 Un des sp;332;21.210136;17.162739;38.372875
 Un des sp;333;45.810745;25.067783;70.878525
 Un des sp;334;18.88144;17.77201;36.65345
 Un des sp;335;22.702463;18.159752;40.862213
 Un des sp;336;19.204264;20.49934;39.703606
 Un des sp;337;21.587145;69.5081;91.095245
 Un des sp;338;26.767504;26.354015;53.12152
 Un des sp;339;70.810234;37.519535;108.32977
 Un des sp;340;163.9168;39.306896;203.2237
 Un des sp;341;97.32318;46.165863;143.48904
 Un des sp;342;28.247507;25.08455;53.332058
 Un des sp;343;26.731956;22.101015;48.83297
 Un des sp;344;46.74676;82.87255;129.61931
 Un des sp;345;25.005556;31.232512;56.238068
 Un des sp;346;63.106236;47.785316;110.891556
 Un des sp;347;37.527576;102.53482;140.0624
 Un des sp;348;29.06786;35.34617;64.41403
 Un des sp;349;39.66386;49.387733;89.05159
 Un des sp;350;98.08072;35.5571;133.63782
 Un des sp;351;27.202196;29.097868;56.300064
 Un des sp;352;30.098171;37.686977;67.78515
 Un des sp;353;28.093115;24.430605;52.52372
 Un des sp;354;26.346573;92.730064;119.07664
 Un des sp;355;31.011557;72.95279;103.96435
 Un des sp;356;79.12434;66.56849;145.69283
 Un des sp;357;96.117325;63.352272;159.4696
 Un des sp;358;39.21868;29.989613;69.2083
 Un des sp;359;65.210205;57.968754;123.178955
 Un des sp;360;37.710903;30.860365;68.571266
 Un des sp;361;30.806324;28.740944;59.547268
 Un des sp;362;29.835009;32.775936;62.610947
 Un des sp;363;38.24581;25.468533;63.714344
 Un des sp;364;37.045147;26.757812;63.80296
 Un des sp;365;44.955105;29.975912;74.931015
 Un des sp;366;26.924423;24.390783;51.31521
 Un des sp;367;25.613892;21.043783;46.657677
 Un des sp;368;28.035528;21.104256;49.139786
 Un des sp;369;25.948832;30.22638;56.17521
 Un des sp;370;21.30222;16.407846;37.710068
 Un des sp;371;21.473536;18.471489;39.945023
 Un des sp;372;27.421484;25.117807;52.53929
 Un des sp;373;28.384802;25.062801;53.4476
 Un des sp;374;27.917065;25.39525;53.312317
 Un des sp;375;28.861937;39.437477;68.299416
 Un des sp;376;31.298187;27.63644;58.934628
 Un des sp;377;28.067444;25.808193;53.875637
 Un des sp;378;27.976461;19.63582;47.61228
 Un des sp;379;69.939354;37.211708;107.15106
 Un des sp;380;41.205196;29.09161;70.29681
 Un des sp;381;54.407112;52.250244;106.65736
 Un des sp;382;39.144627;46.18961;85.334236
 Un des sp;383;32.484737;26.339603;58.82434
 Un des sp;384;28.633207;26.556492;55.189697
 Un des sp;385;28.999603;25.915009;54.91461
 Un des sp;386;29.097416;25.874958;54.972374
 Un des sp;387;30.124971;23.790318;53.91529
 Un des sp;388;21.378502;17.553984;38.932487
 Un des sp;389;20.07828;17.880346;37.958626
 Un des sp;390;24.79652;23.172188;47.968708
 Un des sp;391;17.980656;15.341016;33.32167
 Un des sp;392;18.721754;16.217503;34.939255
 Un des sp;393;17.438831;15.850716;33.289547
 Un des sp;394;20.069042;16.040182;36.109222
 Un des sp;395;19.707312;16.57636;36.283672
 Un des sp;396;21.91346;20.154613;42.068073
 Un des sp;397;18.71928;17.234913;35.954193
 Un des sp;398;20.539455;34.069263;54.60872
 Un des sp;399;29.619944;27.686157;57.3061
 Un des sp;400;30.247656;25.956005;56.20366
 Un des sp;401;27.913588;25.965963;53.87955
 Un des sp;402;28.401155;25.50776;53.908913
 Un des sp;403;27.78831;25.548073;53.33638
 Un des sp;404;17.77348;18.271816;36.045296
 Un des sp;405;15.225144;16.249647;31.474792
 Un des sp;406;14.747891;13.575415;28.323307
 Un des sp;407;15.877301;15.104935;30.982235
 Un des sp;408;15.899363;14.856891;30.756252
 Un des sp;409;15.537273;14.988221;30.525494
 Un des sp;410;26.284191;24.039871;50.324062
 Un des sp;411;16.173672;15.562907;31.73658
 Un des sp;412;15.110224;13.236716;28.34694
 Un des sp;413;15.3677;13.966783;29.334482
 Un des sp;414;14.720028;15.089861;29.809889
 Un des sp;415;16.210463;14.276583;30.487045
 Un des sp;416;15.115507;14.242699;29.358206
 Un des sp;417;16.653446;18.357828;35.011276
 Un des sp;418;14.353615;14.36729;28.720905
 Un des sp;419;15.380167;14.762967;30.143135
 Un des sp;420;15.633597;14.41579;30.049387
 Un des sp;421;15.9326;23.35063;39.28323
 Un des sp;422;15.432816;14.043479;29.476295
 Un des sp;423;15.187389;14.297494;29.484882
 Un des sp;424;15.753867;14.107445;29.861313
 Un des sp;425;15.577967;14.292602;29.870567
 Un des sp;426;14.711079;15.327651;30.03873
 Un des sp;427;17.369143;15.193869;32.56301
 Un des sp;428;16.594309;15.933611;32.52792
 Un des sp;429;20.062084;15.636957;35.699043
 Un des sp;430;16.482306;14.483733;30.966038
 Un des sp;431;15.55517;13.748281;29.303452
 Un des sp;432;15.496735;18.61826;34.114994
 Un des sp;433;15.068646;13.121869;28.190516
 Un des sp;434;15.366742;15.188298;30.55504
 Un des sp;435;15.788187;15.435592;31.223778
 Un des sp;436;17.02581;14.534644;31.560455
 Un des sp;437;15.956317;14.873966;30.830284
 Un des sp;438;16.15421;14.020192;30.1744
 Un des sp;439;15.708212;14.192583;29.900795
 Un des sp;440;15.669115;14.014334;29.683449
 Un des sp;441;15.301536;14.415623;29.71716
 Un des sp;442;15.187123;23.955696;39.14282
 Un des sp;443;17.062344;17.809364;34.871708
 Un des sp;444;22.837368;18.323265;41.160633
 Un des sp;445;17.76016;15.509925;33.270084
 Un des sp;446;23.290918;25.883097;49.174015
 Un des sp;447;27.681393;25.653458;53.33485
 Un des sp;448;26.965385;20.886711;47.852097
 Un des sp;449;26.901928;33.7566;60.658527
 Un des sp;450;21.885824;13.990148;35.875973
 Un des sp;451;17.981337;16.951023;34.932358
 Un des sp;452;15.067476;16.029434;31.09691
 Un des sp;453;16.662199;13.977768;30.639967
 Un des sp;454;17.323336;17.361752;34.68509
 Un des sp;455;16.461624;21.637396;38.099022
 Un des sp;456;16.86858;14.753549;31.622128
 Un des sp;457;14.927282;17.203794;32.131077
 Un des sp;458;14.509302;14.378695;28.887997
 Un des sp;459;17.033976;15.668848;32.702824
 Un des sp;460;15.411174;14.376876;29.78805
 Un des sp;461;15.312139;15.673015;30.985153
 Un des sp;462;18.713167;13.454653;32.16782
 Un des sp;463;15.293521;16.979708;32.273228
 Un des sp;464;20.345797;15.056461;35.40226
 Un des sp;465;15.464254;14.484781;29.949036
 Un des sp;466;15.582742;14.550906;30.133648
 Un des sp;467;15.517036;13.829557;29.346594
 Un des sp;468;15.739912;14.380569;30.120481
 Un des sp;469;15.606456;14.559475;30.165932
 Un des sp;470;15.117759;14.52254;29.640299
 Un des sp;471;16.175358;14.382587;30.557945
 Un des sp;472;16.108027;14.248104;30.35613
 Un des sp;473;15.65681;15.399639;31.05645
 Un des sp;474;14.96843;12.950235;27.918665
 Un des sp;475;15.38704;14.405531;29.792572
 Un des sp;476;15.647121;14.52573;30.172852
 Un des sp;477;15.713786;14.549519;30.263306
 Un des sp;478;15.961083;19.864014;35.825096
 Un des sp;479;17.654896;15.050821;32.70572
 Un des sp;480;15.195716;13.301662;28.49738
 Un des sp;481;15.559613;14.622292;30.181904
 Un des sp;482;14.82713;13.74579;28.57292
 Un des sp;483;15.514891;14.922327;30.437218
 Un des sp;484;15.357893;14.726249;30.08414
 Un des sp;485;15.497125;14.273807;29.770931
 Un des sp;486;15.591579;14.776796;30.368376
 Un des sp;487;14.870426;12.49311;27.363537
 Un des sp;488;15.770988;15.06907;30.840057
 Un des sp;489;15.868781;15.707082;31.575863
 Un des sp;490;15.793608;15.145499;30.939106
 Un des sp;491;16.707981;15.408845;32.116825
 Un des sp;492;15.037198;14.968457;30.005655
 Un des sp;493;15.908892;13.783894;29.692785
 Un des sp;494;15.678913;14.996145;30.675058
 Un des sp;495;16.037481;15.753976;31.791458
 Un des sp;496;15.695073;14.451807;30.146881
 Un des sp;497;15.413565;18.683844;34.09741
 Un des sp;498;15.096506;15.325877;30.422382
 Un des sp;499;15.692012;14.965872;30.657883
 Un des sp;500;16.109629;15.171379;31.281008
 Un des sp;501;16.059963;19.51767;35.577633
 Un des sp;502;15.837235;15.231172;31.068407
 Un des sp;503;16.84304;14.997164;31.840204
 Un des sp;504;18.715311;14.452007;33.16732
 Un des sp;505;15.816135;14.343286;30.15942
 Un des sp;506;16.119696;16.52465;32.64435
 Un des sp;507;15.921887;14.207016;30.128902
 Un des sp;508;15.699932;13.90937;29.609303
 Un des sp;509;16.063082;13.860007;29.923088
 Un des sp;510;15.173302;14.231453;29.404755
 Un des sp;511;16.246134;14.513433;30.759567
 Un des sp;512;15.74363;19.37396;35.11759
 Un des sp;513;15.331798;14.463592;29.79539
 Un des sp;514;15.618838;14.866859;30.485699
 Un des sp;515;16.764742;19.76478;36.529522
 Un des sp;516;20.128431;15.006732;35.135162
 Un des sp;517;16.379305;15.283784;31.66309
 Un des sp;518;16.607185;13.928465;30.53565
 Un des sp;519;15.288526;14.195117;29.483643
 Un des sp;520;14.941609;14.468228;29.409838
 Un des sp;521;15.926804;14.981444;30.908249
 Un des sp;522;14.817425;12.352642;27.170067
 Un des sp;523;16.151054;14.609342;30.760395
 Un des sp;524;20.198046;20.192976;40.39102
 Un des sp;525;18.149834;20.26124;38.41107
 Un des sp;526;20.85078;20.17704;41.02782
 Un des sp;527;18.773691;16.13993;34.91362
 Un des sp;528;16.911713;18.215157;35.12687
 Un des sp;529;14.649657;14.202813;28.85247
 Un des sp;530;17.04036;14.357603;31.397963
 Un des sp;531;14.539444;14.875696;29.41514
 Un des sp;532;15.201487;15.360523;30.56201
 Un des sp;533;16.691002;13.761199;30.452202
 Un des sp;534;15.185312;14.814142;29.999454
 Un des sp;535;15.852446;15.352047;31.204493
 Un des sp;536;15.349375;14.108177;29.457552
 Un des sp;537;15.446291;16.16967;31.615961
 Un des sp;538;15.727752;14.675215;30.402966
 Un des sp;539;15.291116;14.673981;29.965096
 Un des sp;540;14.92726;13.394955;28.322216
 Un des sp;541;15.756094;15.324975;31.08107
 Un des sp;542;20.07544;13.633755;33.709194
 Un des sp;543;15.808317;14.094125;29.902443
 Un des sp;544;14.278305;14.038018;28.316322
 Un des sp;545;15.147575;14.943272;30.090847
 Un des sp;546;15.858178;14.690897;30.549076
 Un des sp;547;16.067295;14.119414;30.18671
 Un des sp;548;15.681741;14.090522;29.772263
 Un des sp;549;16.636553;24.400894;41.037445
 Un des sp;550;30.344912;39.75595;70.10086
 Un des sp;551;15.411644;14.220166;29.63181
 Un des sp;552;15.285988;14.254696;29.540684
 Un des sp;553;15.225024;13.616324;28.841349
 Un des sp;554;15.119887;14.250936;29.370823
 Un des sp;555;13.856595;14.353837;28.210432
 Un des sp;556;15.561302;14.16676;29.728062
 Un des sp;557;15.618641;14.067116;29.685757
 Un des sp;558;15.133313;12.45026;27.583572
 Un des sp;559;15.244975;14.596289;29.841263
 Un des sp;560;15.135605;14.300478;29.436083
 Un des sp;561;15.455328;13.82568;29.281008
 Un des sp;562;15.482476;14.398586;29.881062
 Un des sp;563;14.691664;13.110273;27.801937
 Un des sp;564;15.86283;14.24993;30.11276
 Un des sp;565;15.565569;16.037846;31.603415
 Un des sp;566;15.631583;14.368091;29.999674
 Un des sp;567;14.796097;20.035482;34.83158
 Un des sp;568;15.771885;13.979459;29.751343
 Un des sp;569;14.549559;13.683031;28.23259
 Un des sp;570;14.955643;14.506683;29.462326
 Un des sp;571;15.076765;14.059333;29.136097
 Un des sp;572;14.294391;15.575912;29.870304
 Un des sp;573;17.146164;14.701833;31.847996
 Un des sp;574;15.393736;13.283048;28.676785
 Un des sp;575;15.212986;14.606118;29.819103
 Un des sp;576;15.200087;14.030002;29.230087
 Un des sp;577;15.71566;19.245338;34.961
 Un des sp;578;24.04159;14.212783;38.25437
 Un des sp;579;15.243611;18.852503;34.096115
 Un des sp;580;15.070836;13.988963;29.0598
 Un des sp;581;15.854713;14.232004;30.086718
