name;id;text_gen;toString;total
 LESMISÉRA;42;322.10678;300.81158;622.91833
 LESMISÉRA;43;298.4283;312.79492;611.22327
 LESMISÉRA;44;304.34033;293.9036;598.2439
 LESMISÉRA;45;328.10733;276.8375;604.9448
 LESMISÉRA;46;433.03714;279.28564;712.32275
 LESMISÉRA;47;349.62805;283.30234;632.9304
 LESMISÉRA;48;326.85004;320.37546;647.22546
 LESMISÉRA;49;302.11017;274.2187;576.32886
 LESMISÉRA;50;295.86862;310.2501;606.1187
 LESMISÉRA;51;306.94852;278.7693;585.7178
 LESMISÉRA;52;369.4969;310.65735;680.15424
 LESMISÉRA;53;309.15732;294.12943;603.28674
 LESMISÉRA;54;301.97964;289.4976;591.47723
 LESMISÉRA;55;296.86652;287.75995;584.62646
 LESMISÉRA;56;298.46887;264.36682;562.8357
 LESMISÉRA;57;350.77988;282.9764;633.7563
 LESMISÉRA;58;311.2135;293.60806;604.82153
 LESMISÉRA;59;388.4288;291.7766;680.20544
 LESMISÉRA;60;319.6805;341.09366;660.7742
 LESMISÉRA;61;541.03186;330.1229;871.1548
 LESMISÉRA;62;400.12527;279.80756;679.93286
 LESMISÉRA;63;367.76633;288.49002;656.25635
 LESMISÉRA;64;319.13504;287.32037;606.45544
 LESMISÉRA;65;426.9845;362.61465;789.5991
 LESMISÉRA;66;349.7984;274.11755;623.91595
 LESMISÉRA;67;368.8783;297.89618;666.7745
 LESMISÉRA;68;297.99457;295.19165;593.1862
 LESMISÉRA;69;331.3443;295.75897;627.1033
 LESMISÉRA;70;335.71475;456.96613;792.6809
 LESMISÉRA;71;300.40994;393.43497;693.8449
 LESMISÉRA;72;358.40268;379.40958;737.81226
 LESMISÉRA;73;322.98712;302.06677;625.0539
 LESMISÉRA;74;315.97604;285.42496;601.401
 LESMISÉRA;75;373.24677;310.11383;683.3606
 LESMISÉRA;76;301.6507;273.6482;575.2989
 LESMISÉRA;77;360.17316;319.89566;680.06885
 LESMISÉRA;78;297.87863;291.66925;589.54785
 LESMISÉRA;79;317.30283;330.35336;647.6562
 LESMISÉRA;80;414.81433;298.70627;713.5206
 LESMISÉRA;81;308.71603;273.689;582.405
 LESMISÉRA;82;419.48334;308.57983;728.0632
 LESMISÉRA;83;299.7425;269.0475;568.79
 LESMISÉRA;84;300.49924;276.70706;577.2063
 LESMISÉRA;85;295.77032;275.47995;571.25024
 LESMISÉRA;86;302.50134;275.4491;577.95044
 LESMISÉRA;87;347.16458;280.1646;627.3292
 LESMISÉRA;88;301.80667;306.0594;607.8661
 LESMISÉRA;89;314.41614;305.7084;620.1245
 LESMISÉRA;90;330.13876;277.407;607.5458
 LESMISÉRA;91;317.9054;314.11487;632.02026
 LESMISÉRA;92;366.8669;279.81293;646.6798
 LESMISÉRA;93;323.21252;296.4702;619.68274
 LESMISÉRA;94;326.2997;291.49463;617.7943
 LESMISÉRA;95;467.90054;284.2838;752.1843
 LESMISÉRA;96;338.618;276.98758;615.6056
 LESMISÉRA;97;360.36993;289.87946;650.2494
 LESMISÉRA;98;377.13882;342.06955;719.2084
 LESMISÉRA;99;336.48352;320.2528;656.7363
 LESMISÉRA;100;300.84616;291.18573;592.03186
 LESMISÉRA;101;328.11163;276.86578;604.9774
 LESMISÉRA;102;354.4461;355.53278;709.9789
 LESMISÉRA;103;329.67474;294.17874;623.8535
 LESMISÉRA;104;357.58063;335.79105;693.3717
 LESMISÉRA;105;346.68237;309.0182;655.70056
 LESMISÉRA;106;336.37585;287.41632;623.7922
 LESMISÉRA;107;457.45654;395.5129;852.9695
 LESMISÉRA;108;326.55884;278.76303;605.3219
 LESMISÉRA;109;296.63095;275.8902;572.5211
 LESMISÉRA;110;301.20157;275.08734;576.28894
 LESMISÉRA;111;318.2706;344.5261;662.7967
 LESMISÉRA;112;430.8532;305.13922;735.99243
 LESMISÉRA;113;331.68393;317.68857;649.3725
 LESMISÉRA;114;316.29315;283.67853;599.9717
 LESMISÉRA;115;297.8796;278.20404;576.0836
 LESMISÉRA;116;317.66388;291.59048;609.2544
 LESMISÉRA;117;395.97125;333.489;729.46027
 LESMISÉRA;118;386.15698;422.77994;808.9369
 LESMISÉRA;119;333.3119;277.1299;610.4418
 LESMISÉRA;120;339.2228;291.87512;631.0979
 LESMISÉRA;121;311.29675;325.96875;637.2655
 LESMISÉRA;122;390.34723;329.44586;719.7931
 LESMISÉRA;123;325.82404;302.5764;628.4004
 LESMISÉRA;124;313.3797;314.32117;627.70087
 LESMISÉRA;125;301.13757;304.9672;606.10474
 LESMISÉRA;126;302.88998;270.58646;573.47644
 LESMISÉRA;127;503.3347;289.08585;792.42053
 LESMISÉRA;128;332.46243;301.25516;633.7176
 LESMISÉRA;129;324.35425;293.3412;617.69543
 LESMISÉRA;130;291.95786;322.2361;614.194
 LESMISÉRA;131;303.72552;271.906;575.63153
 LESMISÉRA;132;361.16;288.04932;649.20935
 LESMISÉRA;133;314.68512;311.42676;626.1119
 LESMISÉRA;134;296.48694;289.36697;585.8539
 LESMISÉRA;135;304.91324;279.8546;584.7678
 LESMISÉRA;136;298.97284;275.18777;574.16064
 LESMISÉRA;137;369.26343;289.91013;659.1736
 LESMISÉRA;138;300.6711;279.22092;579.892
 LESMISÉRA;139;309.46927;285.77737;595.24664
 LESMISÉRA;140;303.5718;272.58618;576.15796
 LESMISÉRA;141;297.20032;274.38312;571.58344
 LESMISÉRA;142;351.73843;299.73325;651.4717
 LESMISÉRA;143;307.82315;272.3138;580.13696
 LESMISÉRA;144;306.9857;297.09714;604.0828
 LESMISÉRA;145;353.14127;334.965;688.10626
 LESMISÉRA;146;307.29922;294.2854;601.5846
 LESMISÉRA;147;369.65298;286.91165;656.56464
 LESMISÉRA;148;302.1318;274.4551;576.5869
 LESMISÉRA;149;296.77045;291.7073;588.4778
 LESMISÉRA;150;296.41;292.26126;588.67126
 LESMISÉRA;151;336.6122;312.57913;649.19135
 LESMISÉRA;152;593.1077;302.50293;895.61066
 LESMISÉRA;153;324.86548;295.09653;619.96204
 LESMISÉRA;154;328.97653;304.19586;633.17236
 LESMISÉRA;155;308.5054;300.73816;609.2435
 LESMISÉRA;156;319.15298;330.40353;649.5565
 LESMISÉRA;157;391.84332;297.75345;689.5968
 LESMISÉRA;158;365.861;409.05182;774.91284
 LESMISÉRA;159;336.7586;337.1344;673.893
 LESMISÉRA;160;331.61273;398.1065;729.71924
 LESMISÉRA;161;321.84763;288.81088;610.6585
 LESMISÉRA;162;387.79486;281.6182;669.4131
 LESMISÉRA;163;301.59158;302.57977;604.1714
 LESMISÉRA;164;383.07434;372.5744;755.64874
 LESMISÉRA;165;336.63647;292.86847;629.50494
 LESMISÉRA;166;325.48962;284.22397;609.7136
 LESMISÉRA;167;380.67148;299.62766;680.29913
 LESMISÉRA;168;320.57965;288.1427;608.72235
 LESMISÉRA;169;337.90814;420.78235;758.6905
 LESMISÉRA;170;308.0594;274.6153;582.6747
 LESMISÉRA;171;321.65945;280.6892;602.34863
 LESMISÉRA;172;363.52765;298.7629;662.2905
 LESMISÉRA;173;314.76492;280.43146;595.1964
 LESMISÉRA;174;302.33014;280.10434;582.43445
 LESMISÉRA;175;335.54626;273.84723;609.3935
 LESMISÉRA;176;329.0385;292.8659;621.9044
 LESMISÉRA;177;376.85538;289.0938;665.9492
 LESMISÉRA;178;322.2178;307.89987;630.1177
 LESMISÉRA;179;308.13882;314.77005;622.9089
 LESMISÉRA;180;323.4935;341.41147;664.90497
 LESMISÉRA;181;478.612;322.70312;801.3151
 LESMISÉRA;182;377.0112;328.2781;705.2893
 LESMISÉRA;183;308.5167;291.73468;600.25134
 LESMISÉRA;184;408.12836;325.35135;733.47974
 LESMISÉRA;185;313.39432;284.38864;597.78296
 LESMISÉRA;186;325.22415;275.2152;600.43933
 LESMISÉRA;187;369.51804;413.3469;782.8649
 LESMISÉRA;188;339.17236;272.9685;612.14087
 LESMISÉRA;189;297.64075;291.54697;589.18774
 LESMISÉRA;190;318.56534;302.80917;621.3745
 LESMISÉRA;191;334.73666;295.5398;630.2765
 LESMISÉRA;192;377.4306;282.934;660.3646
 LESMISÉRA;193;296.81473;278.58;575.3947
 LESMISÉRA;194;320.71536;272.52304;593.2384
 LESMISÉRA;195;316.1127;298.1147;614.2274
 LESMISÉRA;196;311.85388;282.7157;594.5696
 LESMISÉRA;197;421.55045;294.19247;715.7429
 LESMISÉRA;198;380.0484;297.9152;677.9636
 LESMISÉRA;199;377.30927;391.84778;769.15704
 LESMISÉRA;200;339.93753;351.27106;691.2086
 LESMISÉRA;201;356.3833;296.33664;652.72
 LESMISÉRA;202;441.62698;302.71808;744.3451
 LESMISÉRA;203;356.75162;294.56323;651.3148
 LESMISÉRA;204;330.23834;288.85376;619.0921
 LESMISÉRA;205;342.06354;379.16202;721.2256
 LESMISÉRA;206;361.47574;327.24854;688.72424
 LESMISÉRA;207;395.08975;303.3313;698.421
 LESMISÉRA;208;321.93652;360.13797;682.07446
 LESMISÉRA;209;293.77197;280.6727;574.4447
 LESMISÉRA;210;306.4754;288.9357;595.41113
 LESMISÉRA;211;343.60565;329.46436;673.07
 LESMISÉRA;212;363.24954;317.34244;680.592
 LESMISÉRA;213;319.95633;288.40915;608.3655
 LESMISÉRA;214;309.7438;329.33337;639.07715
 LESMISÉRA;215;338.82446;288.75763;627.5821
 LESMISÉRA;216;322.93887;297.94626;620.88513
 LESMISÉRA;217;349.23508;282.71484;631.94995
 LESMISÉRA;218;328.69867;357.58505;686.2837
 LESMISÉRA;219;307.04663;310.06082;617.1074
 LESMISÉRA;220;313.075;295.62915;608.70416
 LESMISÉRA;221;308.02502;297.72208;605.7471
 LESMISÉRA;222;438.70096;330.67963;769.3806
 LESMISÉRA;223;484.49466;309.96057;794.4552
 LESMISÉRA;224;341.69363;286.34192;628.0355
 LESMISÉRA;225;375.98465;358.53333;734.51794
 LESMISÉRA;226;332.3278;298.02505;630.35284
 LESMISÉRA;227;382.7349;285.57394;668.30884
 LESMISÉRA;228;362.8681;406.4605;769.3286
 LESMISÉRA;229;328.56985;370.79538;699.36523
 LESMISÉRA;230;364.70737;351.70538;716.4127
 LESMISÉRA;231;343.44128;285.8103;629.2516
 LESMISÉRA;232;352.7723;296.8598;649.6321
 LESMISÉRA;233;305.28925;330.55252;635.8418
 LESMISÉRA;234;355.35336;315.68195;671.0353
 LESMISÉRA;235;301.93222;352.68024;654.6124
 LESMISÉRA;236;333.65555;286.48087;620.1364
 LESMISÉRA;237;374.56995;282.4617;657.0316
 LESMISÉRA;238;313.95078;289.35025;603.301
 LESMISÉRA;239;403.70407;282.90976;686.61383
 LESMISÉRA;240;320.02283;355.29358;675.3164
 LESMISÉRA;241;327.62567;272.04358;599.66925
 LESMISÉRA;242;374.8482;303.31342;678.1616
 LESMISÉRA;243;307.39957;283.04074;590.4403
 LESMISÉRA;244;298.3498;276.8129;575.1627
 LESMISÉRA;245;669.9164;352.9418;1022.85815
 LESMISÉRA;246;317.3266;285.64728;602.9739
 LESMISÉRA;247;368.548;281.57965;650.1277
 LESMISÉRA;248;317.68622;286.5567;604.2429
 LESMISÉRA;249;327.36383;291.29794;618.66174
 LESMISÉRA;250;298.24106;301.36716;599.6082
 LESMISÉRA;251;322.82712;276.60324;599.43036
 LESMISÉRA;252;376.26862;300.79477;677.06335
 LESMISÉRA;253;422.03717;279.23508;701.2722
 LESMISÉRA;254;309.073;289.82077;598.8938
 LESMISÉRA;255;308.3707;323.4262;631.7969
 LESMISÉRA;256;316.1908;276.66266;592.85345
 LESMISÉRA;257;359.86255;290.76123;650.6238
 LESMISÉRA;258;309.33447;295.15094;604.4854
 LESMISÉRA;259;325.29944;301.82803;627.12744
 LESMISÉRA;260;302.75244;278.0627;580.8152
 LESMISÉRA;261;295.78394;278.8196;574.6035
 LESMISÉRA;262;352.06705;282.92798;634.995
 LESMISÉRA;263;303.24432;275.6244;578.8687
 LESMISÉRA;264;309.3127;315.4134;624.7261
 LESMISÉRA;265;304.42233;356.5975;661.01984
 LESMISÉRA;266;299.51138;284.88644;584.3978
 LESMISÉRA;267;444.9149;366.17435;811.08923
 LESMISÉRA;268;353.58566;311.97784;665.5635
 LESMISÉRA;269;408.64468;332.44955;741.09424
 LESMISÉRA;270;366.40363;358.39233;724.79596
 LESMISÉRA;271;340.65613;328.44977;669.1059
 LESMISÉRA;272;407.53503;347.26343;754.79846
 LESMISÉRA;273;368.61417;301.5522;670.1664
 LESMISÉRA;274;361.5917;337.88318;699.47485
 LESMISÉRA;275;352.0709;350.32266;702.39355
 LESMISÉRA;276;329.5117;347.6068;677.1185
 LESMISÉRA;277;432.49554;308.69818;741.1937
 LESMISÉRA;278;357.3935;338.1103;695.5038
 LESMISÉRA;279;354.51395;328.03134;682.5453
 LESMISÉRA;280;305.01938;281.23178;586.25116
 LESMISÉRA;281;295.3919;276.83743;572.2294
 LESMISÉRA;282;349.38147;278.30658;627.68805
 LESMISÉRA;283;296.91443;289.85938;586.7738
 LESMISÉRA;284;301.70282;372.26813;673.97095
 LESMISÉRA;285;297.9348;273.75656;571.6914
 LESMISÉRA;286;293.99945;275.4373;569.43677
 LESMISÉRA;287;380.92566;321.02872;701.95435
 LESMISÉRA;288;316.95444;287.91727;604.8717
 LESMISÉRA;289;378.56485;335.2832;713.848
 LESMISÉRA;290;296.7155;277.3695;574.085
 LESMISÉRA;291;318.93518;313.83752;632.7727
 LESMISÉRA;292;427.47284;373.6888;801.1616
 LESMISÉRA;293;537.3007;347.35507;884.65576
 LESMISÉRA;294;353.82794;366.16403;719.99194
 LESMISÉRA;295;319.61414;286.19684;605.811
 LESMISÉRA;296;352.42685;293.28064;645.7075
 LESMISÉRA;297;360.70346;313.68524;674.3887
 LESMISÉRA;298;337.969;331.2024;669.1714
 LESMISÉRA;299;394.89197;498.11334;893.0053
 LESMISÉRA;300;314.818;303.4046;618.2226
 LESMISÉRA;301;355.7555;346.72778;702.4833
 LESMISÉRA;302;501.75217;310.35693;812.10913
 LESMISÉRA;303;322.4264;325.444;647.87036
 LESMISÉRA;304;388.53702;276.7412;665.2782
 LESMISÉRA;305;296.59006;281.9133;578.50336
 LESMISÉRA;306;302.71497;269.10486;571.8198
 LESMISÉRA;307;346.16577;277.82336;623.98914
 LESMISÉRA;308;353.67404;292.54456;646.2186
 LESMISÉRA;309;327.04947;279.09048;606.13995
 LESMISÉRA;310;373.31683;334.77118;708.088
 LESMISÉRA;311;379.02612;356.32455;735.3507
 LESMISÉRA;312;347.17123;284.96115;632.1324
 LESMISÉRA;313;300.1493;277.29605;577.4453
 LESMISÉRA;314;299.4819;271.98444;571.4663
 LESMISÉRA;315;294.83157;280.16086;574.99243
 LESMISÉRA;316;308.5172;311.4772;619.9944
 LESMISÉRA;317;357.33804;304.44943;661.7875
 LESMISÉRA;318;313.63596;282.37894;596.0149
 LESMISÉRA;319;307.88065;286.58453;594.4652
 LESMISÉRA;320;324.761;288.96692;613.7279
 LESMISÉRA;321;312.77704;279.72183;592.4989
 LESMISÉRA;322;363.27274;297.02887;660.30164
 LESMISÉRA;323;315.80975;308.0518;623.8616
 LESMISÉRA;324;296.15903;275.8222;571.9812
 LESMISÉRA;325;318.42804;288.6662;607.09424
 LESMISÉRA;326;335.99557;287.68585;623.6814
 LESMISÉRA;327;378.75974;295.60153;674.36127
 LESMISÉRA;328;295.79193;283.51727;579.3092
 LESMISÉRA;329;298.09628;295.39062;593.48694
 LESMISÉRA;330;292.04355;275.93597;567.9795
 LESMISÉRA;331;303.4222;297.21906;600.64124
 LESMISÉRA;332;350.94165;310.22565;661.1673
 LESMISÉRA;333;319.89825;285.06274;604.961
 LESMISÉRA;334;307.03928;283.85867;590.89795
 LESMISÉRA;335;295.11008;292.289;587.39905
 LESMISÉRA;336;333.32388;284.74106;618.06494
 LESMISÉRA;337;366.12137;298.94052;665.0619
 LESMISÉRA;338;623.9;284.476;908.37604
 LESMISÉRA;339;297.4699;282.89587;580.3658
 LESMISÉRA;340;308.4857;280.41187;588.8976
 LESMISÉRA;341;300.24646;293.47;593.71643
 LESMISÉRA;342;358.50073;290.274;648.7747
 LESMISÉRA;343;309.2726;293.97916;603.2518
 LESMISÉRA;344;315.89618;287.20303;603.09924
 LESMISÉRA;345;308.34042;347.27795;655.6184
 LESMISÉRA;346;360.30222;292.31277;652.615
 LESMISÉRA;347;383.9483;396.13638;780.0847
 LESMISÉRA;348;577.87317;359.4909;937.3641
 LESMISÉRA;349;412.09882;348.6527;760.7515
 LESMISÉRA;350;361.97256;354.5215;716.4941
 LESMISÉRA;351;345.36703;323.90854;669.2756
 LESMISÉRA;352;460.8044;371.70105;832.5055
 LESMISÉRA;353;376.53494;397.5989;774.13385
 LESMISÉRA;354;302.64948;276.11014;578.75964
 LESMISÉRA;355;302.05823;284.52814;586.58636
 LESMISÉRA;356;311.30142;273.45328;584.7547
 LESMISÉRA;357;344.68997;315.45828;660.14825
 LESMISÉRA;358;305.97183;273.541;579.5128
 LESMISÉRA;359;302.68842;288.34967;591.0381
 LESMISÉRA;360;295.81137;288.38388;584.19525
 LESMISÉRA;361;304.13477;290.61255;594.7473
 LESMISÉRA;362;346.24222;303.0387;649.2809
 LESMISÉRA;363;310.43533;342.36926;652.80457
 LESMISÉRA;364;325.81155;288.30002;614.1116
 LESMISÉRA;365;322.8232;298.97485;621.7981
 LESMISÉRA;366;388.14716;338.9864;727.13354
 LESMISÉRA;367;422.987;350.47852;773.4655
 LESMISÉRA;368;401.62625;387.4686;789.09485
 LESMISÉRA;369;371.53882;342.82816;714.36694
 LESMISÉRA;370;350.30234;362.91208;713.2144
 LESMISÉRA;371;448.63086;332.5178;781.1487
 LESMISÉRA;372;406.46112;370.539;777.0001
 LESMISÉRA;373;356.71494;322.43085;679.14575
 LESMISÉRA;374;357.3528;275.85617;633.209
 LESMISÉRA;375;296.4131;274.95822;571.37134
 LESMISÉRA;376;300.21222;278.55646;578.7687
 LESMISÉRA;377;341.5202;281.78278;623.303
 LESMISÉRA;378;311.02194;269.5696;580.59155
 LESMISÉRA;379;297.66605;275.86566;573.53174
 LESMISÉRA;380;296.3553;278.62527;574.9806
 LESMISÉRA;381;294.57535;272.8177;567.39307
 LESMISÉRA;382;345.88544;293.21878;639.10425
 LESMISÉRA;383;297.78986;292.617;590.40686
 LESMISÉRA;384;308.07462;281.47577;589.5504
 LESMISÉRA;385;336.18073;350.75018;686.9309
 LESMISÉRA;386;394.5491;375.28046;769.8296
 LESMISÉRA;387;436.1768;401.81686;837.99365
 LESMISÉRA;388;404.4801;326.39456;730.87463
 LESMISÉRA;389;378.2125;363.49194;741.70447
 LESMISÉRA;390;407.94476;363.00113;770.9459
 LESMISÉRA;391;344.77722;344.38733;689.16455
 LESMISÉRA;392;386.3323;347.19678;733.52905
 LESMISÉRA;393;386.00662;303.88666;689.8933
 LESMISÉRA;394;379.96786;358.68073;738.64856
 LESMISÉRA;395;355.8557;300.7929;656.6486
 LESMISÉRA;396;301.2719;271.49368;572.7656
 LESMISÉRA;397;349.0719;285.28302;634.3549
 LESMISÉRA;398;298.30817;276.30652;574.6147
 LESMISÉRA;399;341.3222;272.6606;613.9828
 LESMISÉRA;400;298.13855;277.282;575.42053
 LESMISÉRA;401;305.28732;274.6121;579.8994
 LESMISÉRA;402;352.3623;274.51276;626.87506
 LESMISÉRA;403;310.60754;282.41528;593.0228
 LESMISÉRA;404;318.38397;285.88995;604.2739
 LESMISÉRA;405;319.08942;297.17236;616.2618
 LESMISÉRA;406;306.54422;295.8597;602.40393
 LESMISÉRA;407;346.21616;309.69644;655.9126
 LESMISÉRA;408;303.2463;275.67767;578.92395
 LESMISÉRA;409;308.1121;282.06857;590.18066
 LESMISÉRA;410;297.69263;284.33374;582.02637
 LESMISÉRA;411;313.81155;300.51923;614.3308
 LESMISÉRA;412;445.88864;282.1534;728.04205
 LESMISÉRA;413;307.25388;276.74573;583.99963
 LESMISÉRA;414;308.489;354.41293;662.902
 LESMISÉRA;415;312.78796;283.093;595.881
 LESMISÉRA;416;310.98157;320.4237;631.4053
 LESMISÉRA;417;346.60315;283.04642;629.64954
 LESMISÉRA;418;313.10733;288.55545;601.6628
 LESMISÉRA;419;320.1291;293.86038;613.9895
 LESMISÉRA;420;295.96857;285.76218;581.7307
 LESMISÉRA;421;310.16284;288.3026;598.46545
 LESMISÉRA;422;362.12686;285.08472;647.21155
 LESMISÉRA;423;330.73007;290.95914;621.6892
 LESMISÉRA;424;300.34406;271.75693;572.10095
 LESMISÉRA;425;294.9431;283.86185;578.80493
 LESMISÉRA;426;297.0447;276.66922;573.7139
 LESMISÉRA;427;452.78687;589.9015;1042.6884
 LESMISÉRA;428;316.99628;318.89236;635.8887
 LESMISÉRA;429;304.7042;320.77014;625.47437
 LESMISÉRA;430;428.371;358.66415;787.03516
 LESMISÉRA;431;306.97653;298.4724;605.449
 LESMISÉRA;432;415.07022;299.3423;714.4125
 LESMISÉRA;433;348.58453;273.96994;622.55444
 LESMISÉRA;434;300.43353;277.2656;577.6991
 LESMISÉRA;435;315.36295;296.636;611.9989
 LESMISÉRA;436;309.59164;288.37262;597.96423
 LESMISÉRA;437;372.03436;290.7032;662.73755
 LESMISÉRA;438;305.31744;279.76263;585.0801
 LESMISÉRA;439;370.5738;352.16443;722.7382
 LESMISÉRA;440;304.36624;285.18655;589.5528
 LESMISÉRA;441;293.62073;277.40863;571.02936
 LESMISÉRA;442;345.04422;282.36032;627.40454
 LESMISÉRA;443;336.31082;386.5283;722.8391
 LESMISÉRA;444;346.80966;340.15707;686.96674
 LESMISÉRA;445;332.83237;336.83087;669.6632
 LESMISÉRA;446;305.14594;317.12982;622.27576
 LESMISÉRA;447;384.5104;354.09662;738.60706
 LESMISÉRA;448;495.6731;349.44424;845.1173
 LESMISÉRA;449;311.4535;359.59116;671.0447
 LESMISÉRA;450;395.9469;450.88156;846.8285
 LESMISÉRA;451;320.32483;279.2049;599.5297
 LESMISÉRA;452;353.90564;285.8431;639.7488
 LESMISÉRA;453;299.62576;276.7325;576.3583
 LESMISÉRA;454;300.37427;275.4585;575.83276
 LESMISÉRA;455;294.77176;278.20355;572.97534
 LESMISÉRA;456;354.3783;348.39862;702.7769
 LESMISÉRA;457;407.49463;351.57895;759.0736
 LESMISÉRA;458;350.72696;330.8965;681.6235
 LESMISÉRA;459;374.84503;309.1398;683.98486
 LESMISÉRA;460;297.96716;276.43484;574.402
 LESMISÉRA;461;296.66833;285.77322;582.4415
 LESMISÉRA;462;436.85574;338.77032;775.6261
 LESMISÉRA;463;311.203;280.36337;591.5664
 LESMISÉRA;464;297.6485;275.3603;573.0088
 LESMISÉRA;465;300.93735;276.54236;577.47974
 LESMISÉRA;466;299.66666;274.73425;574.4009
 LESMISÉRA;467;345.94382;282.2294;628.1732
 LESMISÉRA;468;362.14737;291.39203;653.5394
 LESMISÉRA;469;302.23453;319.10107;621.3356
 LESMISÉRA;470;311.28403;288.10355;599.3876
 LESMISÉRA;471;294.54346;289.92947;584.4729
 LESMISÉRA;472;350.89514;326.40125;677.2964
 LESMISÉRA;473;298.60776;272.30447;570.91223
 LESMISÉRA;474;312.3852;339.4633;651.8485
 LESMISÉRA;475;345.38272;341.79813;687.18085
 LESMISÉRA;476;366.87393;324.89343;691.76733
 LESMISÉRA;477;476.832;369.4749;846.3069
 LESMISÉRA;478;359.7874;338.7344;698.52185
 LESMISÉRA;479;339.95343;334.58517;674.5386
 LESMISÉRA;480;348.44147;330.70496;679.1464
 LESMISÉRA;481;365.4425;308.7248;674.1673
 LESMISÉRA;482;438.72543;373.9123;812.6377
 LESMISÉRA;483;369.21713;506.77023;875.98737
 LESMISÉRA;484;324.9905;274.8904;599.8809
 LESMISÉRA;485;298.1825;277.22296;575.40546
 LESMISÉRA;486;302.89926;278.3017;581.2009
 LESMISÉRA;487;363.66144;295.1587;658.8201
 LESMISÉRA;488;315.15298;275.5694;590.7224
 LESMISÉRA;489;314.78995;290.84924;605.63916
 LESMISÉRA;490;334.3418;309.01355;643.35535
 LESMISÉRA;491;305.88943;276.42044;582.3099
 LESMISÉRA;492;364.183;285.9139;650.0969
 LESMISÉRA;493;308.56332;285.68182;594.2451
 LESMISÉRA;494;306.42746;309.48682;615.9143
 LESMISÉRA;495;374.00208;279.9517;653.95374
 LESMISÉRA;496;295.70853;279.11063;574.81915
 LESMISÉRA;497;350.60455;281.6988;632.30334
 LESMISÉRA;498;310.0696;272.03732;582.10693
 LESMISÉRA;499;299.63196;282.42242;582.0544
 LESMISÉRA;500;301.14618;270.79034;571.9365
 LESMISÉRA;501;302.786;277.40182;580.18787
 LESMISÉRA;502;346.4103;281.87677;628.2871
 LESMISÉRA;503;306.44052;271.92285;578.3634
 LESMISÉRA;504;300.47964;282.26147;582.7411
 LESMISÉRA;505;296.70688;315.8155;612.52234
 LESMISÉRA;506;316.53796;293.55933;610.0973
 LESMISÉRA;507;393.08862;305.28488;698.37354
 LESMISÉRA;508;331.82733;300.19562;632.02295
 LESMISÉRA;509;320.2031;282.77078;602.9739
 LESMISÉRA;510;302.48825;284.74683;587.2351
 LESMISÉRA;511;307.8012;319.57983;627.38104
 LESMISÉRA;512;411.07712;302.96283;714.0399
 LESMISÉRA;513;319.63043;275.5654;595.1958
 LESMISÉRA;514;304.61835;273.9604;578.57874
 LESMISÉRA;515;296.74008;271.47797;568.218
 LESMISÉRA;516;299.18774;284.46033;583.6481
 LESMISÉRA;517;349.60947;285.28458;634.89404
 LESMISÉRA;518;292.57986;284.0154;576.5953
